transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,new_beneficiary,device_changed,iban_valid,weekend,night_transaction,is_fraud
T34229,C2091,138450.79,transfer,08:18,Frankfurt,ATM,70,1,0,1,0,0,0
T34230,C2439,75541.91,transfer,06:29,Frankfurt,desktop,2,1,0,1,1,0,0
T34231,C7780,109308.63,payment,17:20,Hamburg,ATM,70,0,1,0,0,0,0
T34232,C1285,107905.03,withdrawal,05:07,Munich,mobile,7,0,0,0,1,1,0
T34233,C1935,140118.5,transfer,18:54,Hamburg,desktop,33,0,1,1,0,0,0
T34234,C5144,34244.14,payment,19:00,Frankfurt,desktop,48,0,0,1,0,0,0
T34235,C2701,90671.72,deposit,15:44,Munich,desktop,54,0,0,0,0,0,0
T34236,C7077,78529.4,payment,05:16,Outside EU,desktop,59,1,0,0,1,1,1
T34237,C8108,77208.95,withdrawal,05:07,Cologne,desktop,21,0,1,1,0,1,0
T34238,C9889,175189.69,withdrawal,01:31,Frankfurt,ATM,7,0,1,1,1,1,0
T34239,C8870,3270.63,deposit,06:03,Outside EU,desktop,72,1,0,1,0,0,0
T34240,C4580,5523.4,payment,22:31,Munich,ATM,69,1,0,0,1,0,1
T34241,C3454,179131.65,deposit,21:51,Berlin,ATM,18,1,1,0,0,0,1
T34242,C9656,150269.71,payment,17:24,Cologne,ATM,1,1,0,1,0,0,0
T34243,C9330,10336.3,deposit,02:04,Munich,mobile,19,1,1,1,0,1,0
T34244,C6762,172219.07,withdrawal,10:22,Cologne,mobile,99,0,1,0,0,0,0
T34245,C8920,37628.28,payment,09:28,Cologne,desktop,10,1,1,1,0,0,1
T34246,C6064,164875.79,withdrawal,08:36,Cologne,ATM,99,0,1,0,1,0,0
T34247,C7686,197427.85,withdrawal,18:59,Munich,ATM,86,0,1,0,0,0,0
T34248,C9565,38396.48,transfer,07:42,Berlin,mobile,61,0,0,0,0,0,0
T34249,C6109,72454.1,payment,01:06,Cologne,mobile,35,0,0,1,0,1,0
T34250,C9843,17822.29,transfer,04:29,Munich,ATM,62,1,0,1,0,1,0
T34251,C9635,88326.15,transfer,12:20,Munich,mobile,79,0,0,0,1,0,0
T34252,C6498,77827.43,payment,08:59,Hamburg,desktop,53,0,1,1,0,0,0
T34253,C6940,1997.47,withdrawal,04:19,Hamburg,desktop,22,1,1,1,0,1,0
T34254,C9319,182358.27,transfer,05:10,Frankfurt,desktop,34,1,0,1,1,1,0
T34255,C5777,95390.65,withdrawal,16:43,Cologne,desktop,53,1,0,0,1,0,1
T34256,C1313,179446.72,withdrawal,13:30,Outside EU,ATM,45,1,0,1,0,0,0
T34257,C7508,7650.86,deposit,21:33,Munich,ATM,55,0,0,0,1,0,0
T34258,C2545,60530.19,transfer,19:00,Cologne,desktop,20,0,0,1,0,0,0
T34259,C6230,26258.49,payment,14:12,Berlin,ATM,39,0,0,1,0,0,0
T34260,C3101,36043.52,withdrawal,19:11,Munich,desktop,91,0,0,1,1,0,0
T34261,C4928,158810.93,deposit,05:45,Munich,ATM,57,1,0,0,1,1,1
T34262,C7074,87622.58,withdrawal,11:37,Berlin,desktop,69,0,1,1,1,0,0
T34263,C1158,153977.95,transfer,23:31,Cologne,mobile,69,0,0,0,1,1,0
T34264,C5372,154346.85,withdrawal,02:59,Berlin,desktop,35,0,0,0,0,1,0
T34265,C5759,142312.21,deposit,17:28,Frankfurt,desktop,86,1,1,1,1,0,0
T34266,C2876,157978.9,transfer,05:39,Cologne,desktop,20,1,1,0,1,1,1
T34267,C5254,183564.33,transfer,01:15,Berlin,desktop,10,1,1,0,1,1,1
T34268,C6614,97722.34,withdrawal,22:32,Berlin,mobile,98,0,1,0,1,0,0
T34269,C6980,67612.38,payment,22:04,Frankfurt,mobile,65,1,0,1,1,0,0
T34270,C6587,4459.79,payment,14:59,Outside EU,mobile,77,1,1,0,0,0,1
T34271,C4242,40591.0,deposit,16:46,Cologne,mobile,19,1,1,0,1,0,1
T34272,C8863,133437.03,payment,12:55,Berlin,mobile,77,1,0,0,0,0,1
T34273,C1091,7363.93,payment,14:48,Berlin,mobile,36,1,1,0,1,0,1
T34274,C9606,70700.41,withdrawal,08:54,Munich,desktop,93,1,1,0,1,0,1
T34275,C4351,28143.8,deposit,01:46,Berlin,ATM,24,0,1,0,1,1,0
T34276,C1788,26950.16,payment,13:57,Frankfurt,desktop,94,1,0,0,0,0,1
T34277,C1485,102247.27,deposit,15:26,Frankfurt,ATM,17,1,0,0,1,0,1
T34278,C2238,838.68,transfer,00:24,Outside EU,desktop,19,0,0,0,1,1,1
T34279,C7267,92911.6,withdrawal,16:33,Hamburg,ATM,78,1,1,1,1,0,0
T34280,C1703,61854.18,payment,11:46,Outside EU,mobile,72,1,1,1,0,0,0
T34281,C8045,54524.67,payment,16:51,Munich,mobile,86,1,1,0,1,0,1
T34282,C4887,57770.65,deposit,03:03,Hamburg,mobile,22,1,1,0,0,1,1
T34283,C6302,112972.54,payment,15:37,Berlin,desktop,80,1,0,1,0,0,0
T34284,C8017,176422.15,deposit,12:16,Outside EU,desktop,21,1,0,0,0,0,1
T34285,C3309,132854.09,deposit,11:56,Munich,desktop,27,1,0,0,0,0,1
T34286,C9031,53547.55,transfer,13:16,Hamburg,ATM,60,0,0,0,1,0,0
T34287,C8565,36943.81,withdrawal,03:11,Berlin,desktop,58,1,0,0,0,1,1
T34288,C5657,133892.1,withdrawal,03:42,Cologne,mobile,99,1,1,1,1,1,0
T34289,C7886,27714.36,withdrawal,04:01,Frankfurt,desktop,12,0,0,0,0,1,0
T34290,C1724,125434.04,payment,13:21,Munich,desktop,52,1,0,1,1,0,0
T34291,C3566,135867.5,payment,01:28,Hamburg,ATM,4,0,1,1,0,1,0
T34292,C1226,7013.22,transfer,20:15,Hamburg,mobile,9,0,1,0,1,0,0
T34293,C2937,87682.74,payment,01:54,Frankfurt,mobile,10,0,0,1,1,1,0
T34294,C8265,5441.67,payment,06:32,Berlin,desktop,18,0,0,0,1,0,0
T34295,C3243,116859.63,transfer,14:19,Outside EU,desktop,42,1,0,1,1,0,1
T34296,C4626,71692.72,payment,20:21,Hamburg,mobile,83,1,1,0,0,0,1
T34297,C3594,94505.13,withdrawal,01:11,Cologne,mobile,49,1,1,1,1,1,0
T34298,C9200,26169.18,deposit,03:26,Outside EU,ATM,36,0,1,0,0,1,1
T34299,C2142,67770.52,withdrawal,18:15,Frankfurt,ATM,84,0,1,0,0,0,0
T34300,C7963,165786.78,withdrawal,12:45,Hamburg,ATM,51,1,0,0,0,0,1
T34301,C3607,187359.92,payment,01:06,Outside EU,mobile,78,1,1,1,0,1,1
T34302,C7640,141749.37,withdrawal,02:21,Hamburg,desktop,29,1,0,0,0,1,1
T34303,C2981,46194.06,transfer,01:29,Hamburg,desktop,93,1,0,0,0,1,1
T34304,C7316,136022.82,deposit,22:24,Munich,desktop,69,1,1,1,1,0,0
T34305,C7651,78995.21,withdrawal,10:05,Berlin,desktop,70,1,1,1,1,0,0
T34306,C1253,48789.8,payment,03:42,Cologne,desktop,78,0,0,1,1,1,0
T34307,C4552,2119.35,transfer,05:36,Outside EU,desktop,53,0,0,1,1,1,1
T34308,C8151,54800.23,transfer,10:43,Cologne,ATM,69,1,0,1,1,0,0
T34309,C9597,94438.28,deposit,09:09,Cologne,desktop,48,0,0,0,1,0,0
T34310,C5057,61507.74,deposit,22:31,Outside EU,desktop,76,0,0,1,1,0,0
T34311,C2859,85025.15,payment,06:25,Frankfurt,ATM,93,0,0,0,1,0,0
T34312,C5283,159188.38,withdrawal,01:07,Outside EU,ATM,92,1,0,0,1,1,1
T34313,C4045,128524.47,payment,21:04,Frankfurt,desktop,35,0,1,0,0,0,0
T34314,C6664,168205.51,withdrawal,19:28,Cologne,desktop,17,0,1,1,1,0,0
T34315,C5131,90354.99,withdrawal,10:01,Munich,mobile,94,0,1,1,1,0,0
T34316,C2328,122521.32,withdrawal,05:37,Munich,ATM,24,1,0,0,1,1,1
T34317,C2915,97911.94,withdrawal,08:36,Berlin,desktop,60,0,0,1,0,0,0
T34318,C5572,46283.78,payment,14:21,Hamburg,mobile,38,0,0,0,1,0,0
T34319,C8494,160351.67,withdrawal,21:21,Cologne,mobile,77,0,1,0,1,0,0
T34320,C5394,189416.18,deposit,20:30,Berlin,ATM,25,0,1,1,1,0,0
T34321,C1339,97637.59,transfer,12:39,Outside EU,ATM,78,1,1,0,1,0,1
T34322,C5063,50565.01,withdrawal,22:16,Frankfurt,mobile,92,0,1,0,1,0,0
T34323,C4577,47817.54,withdrawal,01:08,Outside EU,mobile,22,1,1,1,1,1,1
T34324,C8640,17963.01,payment,17:53,Munich,desktop,27,1,0,1,0,0,0
T34325,C9509,97407.31,transfer,22:07,Cologne,desktop,9,1,1,0,0,0,1
T34326,C7463,96278.91,deposit,16:24,Hamburg,mobile,12,1,0,0,1,0,1
T34327,C8021,130895.58,withdrawal,17:34,Hamburg,ATM,92,0,0,1,0,0,0
T34328,C7468,17558.34,withdrawal,15:07,Berlin,desktop,21,1,1,0,0,0,1
T34329,C2856,147636.6,transfer,22:10,Hamburg,ATM,63,1,0,1,0,0,0
T34330,C8818,89098.91,deposit,14:15,Frankfurt,mobile,73,0,1,0,0,0,0
T34331,C8656,62348.21,payment,11:00,Berlin,mobile,32,0,0,0,1,0,0
T34332,C6101,23269.3,withdrawal,05:43,Outside EU,mobile,62,1,0,0,0,1,1
T34333,C2975,83500.82,transfer,22:50,Hamburg,ATM,65,1,0,0,1,0,1
T34334,C6375,37617.97,payment,18:16,Hamburg,ATM,66,0,1,0,1,0,0
T34335,C6900,180332.35,payment,09:45,Hamburg,ATM,45,0,1,0,1,0,0
T34336,C9526,3997.22,transfer,23:42,Cologne,desktop,53,0,1,0,0,1,0
T34337,C2101,137896.99,deposit,20:13,Berlin,desktop,30,0,0,0,0,0,0
T34338,C9747,31577.36,deposit,10:40,Hamburg,desktop,7,0,1,1,1,0,0
T34339,C8021,146135.58,withdrawal,02:30,Munich,desktop,55,1,1,0,1,1,1
T34340,C3891,105248.57,deposit,02:47,Hamburg,desktop,61,0,1,0,0,1,0
T34341,C6867,32051.43,deposit,01:06,Cologne,ATM,66,0,1,1,1,1,0
T34342,C2004,79656.79,withdrawal,18:17,Hamburg,ATM,82,1,1,0,1,0,1
T34343,C5029,495.64,transfer,21:21,Frankfurt,desktop,69,0,1,1,1,0,0
T34344,C2701,89209.15,deposit,12:48,Cologne,ATM,34,0,0,0,0,0,1
T34345,C9342,175722.53,deposit,14:45,Hamburg,desktop,59,0,1,1,1,0,0
T34346,C9754,69513.11,withdrawal,13:19,Frankfurt,desktop,12,1,0,1,0,0,0
T34347,C2679,21273.99,transfer,18:11,Berlin,desktop,29,0,0,1,1,0,0
T34348,C9554,161795.21,payment,03:45,Frankfurt,ATM,61,0,0,0,1,1,0
T34349,C6150,21891.72,withdrawal,23:40,Hamburg,desktop,30,1,0,1,0,1,0
T34350,C2619,189712.07,transfer,06:07,Munich,ATM,3,0,1,0,1,0,0
T34351,C6032,115962.63,transfer,07:28,Outside EU,mobile,82,1,1,1,0,0,0
T34352,C2601,121243.65,deposit,12:34,Berlin,ATM,50,1,0,0,1,0,1
T34353,C9958,112874.15,deposit,09:41,Hamburg,desktop,59,1,1,0,0,0,1
T34354,C9513,89258.95,transfer,08:59,Outside EU,ATM,16,0,1,1,0,0,0
T34355,C7175,61134.71,transfer,21:57,Outside EU,mobile,13,0,0,1,1,0,0
T34356,C1493,143526.63,transfer,19:18,Outside EU,ATM,29,0,0,0,1,0,0
T34357,C2473,133626.16,deposit,19:33,Hamburg,mobile,29,1,0,1,0,0,0
T34358,C4262,140079.17,deposit,15:15,Cologne,ATM,58,1,1,0,0,0,1
T34359,C5582,67283.75,payment,22:36,Frankfurt,desktop,30,0,1,1,1,0,0
T34360,C9012,73655.03,payment,16:43,Berlin,mobile,55,1,1,0,1,0,1
T34361,C2633,136667.33,deposit,00:40,Munich,mobile,54,1,0,1,0,1,0
T34362,C7495,194200.3,deposit,14:21,Hamburg,mobile,63,1,1,0,1,0,1
T34363,C8717,49426.76,payment,04:33,Outside EU,mobile,49,1,1,0,0,1,1
T34364,C3558,171304.51,deposit,05:12,Berlin,ATM,51,0,0,0,0,1,0
T34365,C4097,168906.52,transfer,11:31,Hamburg,desktop,57,1,1,0,0,0,1
T34366,C1089,136242.49,payment,02:28,Cologne,ATM,44,0,0,0,0,1,0
T34367,C5215,58264.34,withdrawal,02:40,Munich,ATM,33,0,1,0,0,1,0
T34368,C1809,104545.34,deposit,11:24,Hamburg,desktop,85,0,0,0,1,0,0
T34369,C4368,25107.86,withdrawal,03:35,Cologne,mobile,89,1,0,0,0,1,1
T34370,C2837,140302.46,deposit,19:37,Frankfurt,desktop,67,0,1,0,0,0,0
T34371,C7265,50890.01,payment,12:12,Munich,mobile,40,0,0,0,0,0,0
T34372,C7677,180342.14,deposit,23:08,Outside EU,ATM,61,1,0,0,0,1,1
T34373,C5285,93348.38,transfer,22:10,Outside EU,desktop,99,1,1,1,1,0,0
T34374,C3382,145680.33,payment,15:13,Cologne,mobile,87,0,1,1,0,0,1
T34375,C2962,109462.02,payment,17:34,Frankfurt,ATM,81,0,1,1,1,0,0
T34376,C1261,9631.33,withdrawal,17:39,Hamburg,ATM,10,0,0,0,0,0,0
T34377,C3145,32274.84,payment,23:58,Cologne,desktop,12,0,1,0,0,1,0
T34378,C1089,186144.58,withdrawal,10:37,Outside EU,ATM,44,1,0,1,1,0,0
T34379,C2630,10849.88,deposit,05:26,Outside EU,ATM,58,1,0,1,0,1,1
T34380,C1279,70078.23,payment,05:28,Frankfurt,mobile,60,0,0,1,0,1,0
T34381,C1408,44361.06,payment,21:13,Berlin,ATM,31,1,1,0,0,0,1
T34382,C3150,85256.02,withdrawal,18:58,Outside EU,ATM,81,0,0,1,0,0,0
T34383,C6969,94786.08,withdrawal,14:08,Berlin,desktop,60,0,0,1,0,0,0
T34384,C7461,149598.76,payment,18:29,Cologne,mobile,60,0,1,1,0,0,0
T34385,C7971,71132.02,deposit,21:43,Cologne,mobile,40,0,0,1,0,0,0
T34386,C6217,37986.13,withdrawal,19:15,Hamburg,mobile,48,0,0,0,0,0,0
T34387,C1302,54052.92,transfer,01:59,Outside EU,mobile,71,1,1,0,1,1,1
T34388,C7309,104941.89,transfer,00:24,Frankfurt,desktop,33,0,1,0,0,1,0
T34389,C2767,169188.09,deposit,06:01,Outside EU,mobile,38,1,0,1,0,0,0
T34390,C5399,180923.81,transfer,05:58,Frankfurt,mobile,35,0,1,0,1,1,0
T34391,C9419,6653.3,payment,11:57,Hamburg,desktop,73,1,1,0,1,0,1
T34392,C1351,148049.44,payment,03:47,Frankfurt,mobile,84,1,0,1,1,1,0
T34393,C3891,40644.58,payment,11:18,Outside EU,desktop,5,1,1,1,1,0,0
T34394,C8567,198591.06,withdrawal,09:41,Munich,mobile,63,1,0,0,1,0,1
T34395,C6166,31484.33,payment,16:08,Berlin,mobile,56,1,0,1,1,0,0
T34396,C5323,132719.42,withdrawal,08:07,Berlin,ATM,98,0,0,1,1,0,0
T34397,C2667,155521.56,transfer,05:27,Outside EU,ATM,98,0,1,1,0,1,1
T34398,C2387,123716.02,withdrawal,13:34,Berlin,desktop,48,0,0,0,1,0,0
T34399,C3810,27440.38,payment,18:54,Frankfurt,mobile,52,0,0,1,0,0,0
T34400,C2262,82409.52,payment,15:06,Frankfurt,ATM,25,0,0,0,1,0,0
T34401,C2239,42905.6,withdrawal,07:09,Berlin,ATM,74,0,0,0,0,0,0
T34402,C8106,75724.47,deposit,06:11,Munich,desktop,73,1,0,1,1,0,0
T34403,C9300,93906.71,withdrawal,12:56,Hamburg,mobile,63,1,1,1,0,0,1
T34404,C8042,130651.5,transfer,18:03,Outside EU,desktop,5,1,0,0,0,0,1
T34405,C1143,38610.62,deposit,03:15,Munich,ATM,15,1,1,1,1,1,0
T34406,C5617,50644.48,deposit,13:01,Berlin,mobile,71,0,0,1,0,0,0
T34407,C9352,62948.1,deposit,14:55,Berlin,mobile,90,1,0,0,0,0,1
T34408,C4616,168213.36,transfer,05:40,Outside EU,ATM,85,1,0,1,1,1,1
T34409,C3398,93535.47,deposit,04:14,Berlin,mobile,14,0,1,0,1,1,0
T34410,C8617,82359.96,withdrawal,06:45,Hamburg,mobile,90,0,1,1,0,0,1
T34411,C7433,178911.66,deposit,05:30,Cologne,mobile,4,0,1,0,0,1,0
T34412,C4246,199901.19,deposit,09:27,Cologne,mobile,21,0,0,0,1,0,0
T34413,C7709,18841.6,payment,19:05,Berlin,mobile,28,1,0,0,0,0,1
T34414,C7549,165385.31,deposit,03:04,Hamburg,mobile,13,0,1,1,1,1,0
T34415,C4924,102603.91,withdrawal,17:12,Munich,desktop,90,0,0,1,1,0,0
T34416,C9326,179760.19,withdrawal,02:56,Frankfurt,mobile,77,0,0,1,1,1,0
T34417,C9426,176196.12,payment,05:20,Outside EU,mobile,43,0,1,1,1,1,1
T34418,C1847,147373.36,payment,07:26,Frankfurt,ATM,28,1,1,0,1,0,1
T34419,C7691,101008.37,payment,07:23,Munich,ATM,91,0,1,1,0,0,0
T34420,C3441,92318.03,payment,16:21,Frankfurt,mobile,73,1,0,1,1,0,0
T34421,C1060,154307.21,payment,07:08,Outside EU,ATM,83,0,1,0,0,0,0
T34422,C5959,172730.94,transfer,11:45,Munich,mobile,75,0,0,0,0,0,0
T34423,C9532,50393.0,transfer,01:34,Munich,desktop,71,1,0,0,0,1,1
T34424,C1123,120996.35,deposit,02:31,Berlin,desktop,12,0,1,0,1,1,0
T34425,C3152,124868.95,payment,02:28,Cologne,ATM,71,1,0,1,1,1,0
T34426,C2525,154768.26,payment,14:16,Munich,mobile,63,0,0,1,0,0,0
T34427,C4364,44474.26,deposit,22:34,Outside EU,desktop,51,1,1,0,0,0,1
T34428,C7590,39639.85,withdrawal,07:07,Outside EU,ATM,17,1,0,1,0,0,0
T34429,C8635,70710.2,deposit,00:49,Outside EU,ATM,1,0,1,1,1,1,1
T34430,C2304,60354.55,payment,21:27,Berlin,desktop,31,0,1,0,0,0,0
T34431,C8350,147802.06,deposit,10:29,Outside EU,desktop,36,1,0,1,1,0,0
T34432,C6690,27184.91,withdrawal,18:12,Frankfurt,mobile,60,0,1,1,0,0,0
T34433,C5772,178187.5,transfer,08:51,Cologne,ATM,34,1,1,0,0,0,1
T34434,C8884,146031.16,deposit,12:15,Cologne,desktop,43,0,0,1,1,0,0
T34435,C9177,167587.8,payment,04:12,Frankfurt,mobile,91,1,0,0,1,1,1
T34436,C6123,179111.67,transfer,08:34,Outside EU,ATM,40,0,0,1,0,0,0
T34437,C2354,160081.64,deposit,10:39,Outside EU,desktop,39,1,1,0,1,0,1
T34438,C3933,136130.37,deposit,19:06,Cologne,desktop,20,1,0,0,1,0,1
T34439,C9078,2945.46,transfer,08:33,Berlin,mobile,21,1,0,0,1,0,1
T34440,C9385,101994.52,withdrawal,08:18,Cologne,desktop,71,1,0,1,1,0,0
T34441,C5751,115510.72,withdrawal,05:45,Munich,mobile,80,1,1,1,1,1,0
T34442,C6594,2136.91,payment,22:11,Frankfurt,mobile,43,1,0,0,0,0,1
T34443,C7423,60984.8,payment,13:00,Munich,mobile,27,1,0,1,0,0,0
T34444,C3926,186524.85,payment,11:15,Cologne,desktop,12,0,0,0,0,0,0
T34445,C3844,66280.48,deposit,00:23,Hamburg,mobile,58,1,0,1,0,1,0
T34446,C3447,52855.16,payment,14:01,Cologne,desktop,91,1,1,0,1,0,1
T34447,C7677,106595.57,payment,14:02,Munich,desktop,82,1,1,0,1,0,1
T34448,C9682,37656.29,payment,15:53,Hamburg,desktop,55,1,1,0,1,0,1
T34449,C4126,150378.75,deposit,18:18,Outside EU,mobile,97,1,1,1,1,0,0
T34450,C5874,44565.64,withdrawal,12:21,Berlin,ATM,96,0,1,1,0,0,0
T34451,C4301,50956.32,transfer,22:11,Outside EU,mobile,87,0,1,1,1,0,0
T34452,C6464,144955.45,transfer,14:45,Munich,desktop,97,1,1,1,0,0,0
T34453,C5638,32059.99,deposit,17:52,Cologne,desktop,41,0,1,0,1,0,0
T34454,C4656,68969.04,transfer,05:51,Hamburg,desktop,21,0,1,0,0,1,0
T34455,C7388,152718.65,payment,22:33,Hamburg,mobile,99,1,0,0,0,0,1
T34456,C9149,125608.96,payment,15:26,Hamburg,desktop,89,1,1,0,0,0,1
T34457,C8719,94074.98,payment,07:09,Hamburg,ATM,68,1,0,0,0,0,1
T34458,C8594,131955.64,deposit,06:29,Outside EU,mobile,86,1,1,0,1,0,1
T34459,C6085,170075.49,deposit,04:53,Outside EU,mobile,66,0,0,0,1,1,1
T34460,C5177,192055.03,deposit,10:20,Berlin,desktop,55,1,1,0,1,0,1
T34461,C4031,34899.28,deposit,00:50,Hamburg,ATM,10,0,0,0,0,1,0
T34462,C6998,171882.1,payment,17:06,Frankfurt,desktop,3,1,0,0,0,0,1
T34463,C9487,14385.2,withdrawal,16:12,Hamburg,mobile,73,0,1,0,0,0,0
T34464,C4884,83903.82,transfer,22:15,Cologne,desktop,38,0,1,0,1,0,0
T34465,C2890,92511.34,transfer,18:52,Berlin,mobile,28,1,1,1,0,0,0
T34466,C6655,168445.81,payment,13:13,Frankfurt,desktop,84,1,1,1,1,0,0
T34467,C1857,139311.74,deposit,10:25,Cologne,desktop,72,0,1,0,0,0,0
T34468,C2156,91406.58,deposit,00:04,Berlin,mobile,5,0,0,0,1,1,0
T34469,C1795,9034.77,transfer,18:00,Frankfurt,ATM,56,0,1,0,1,0,0
T34470,C9905,84703.93,withdrawal,18:48,Outside EU,mobile,24,1,1,1,1,0,0
T34471,C5840,169132.61,withdrawal,11:46,Hamburg,mobile,92,1,0,0,0,0,1
T34472,C1443,51070.28,deposit,03:41,Cologne,ATM,84,0,0,1,1,1,0
T34473,C4228,145806.0,withdrawal,02:18,Hamburg,desktop,83,1,1,1,1,1,0
T34474,C7151,100480.69,deposit,11:00,Hamburg,mobile,72,0,0,0,1,0,0
T34475,C4714,69078.5,transfer,20:16,Berlin,ATM,16,1,0,1,0,0,0
T34476,C8274,80790.53,deposit,04:49,Munich,desktop,60,0,0,0,1,1,0
T34477,C9158,68160.18,payment,13:25,Munich,ATM,89,0,1,1,0,0,0
T34478,C8333,107885.28,deposit,10:54,Berlin,ATM,74,0,0,1,1,0,0
T34479,C5260,25548.97,transfer,07:48,Frankfurt,mobile,73,0,0,0,0,0,0
T34480,C4857,167399.38,payment,11:15,Munich,desktop,74,0,0,0,1,0,0
T34481,C1762,176209.01,deposit,03:14,Frankfurt,mobile,25,0,0,0,1,1,0
T34482,C7574,44239.04,payment,16:29,Hamburg,desktop,49,1,1,1,0,0,0
T34483,C1223,42707.37,payment,17:33,Munich,ATM,71,0,1,0,0,0,0
T34484,C6803,56971.68,withdrawal,06:47,Cologne,ATM,56,0,0,0,0,0,0
T34485,C6523,110267.0,payment,15:38,Outside EU,desktop,24,0,1,1,1,0,0
T34486,C2922,18402.84,payment,13:15,Outside EU,mobile,96,0,0,1,1,0,0
T34487,C1743,50039.9,withdrawal,00:39,Cologne,ATM,62,0,0,0,1,1,0
T34488,C9714,49787.45,withdrawal,15:51,Frankfurt,desktop,96,1,0,0,0,0,1
T34489,C4285,55393.49,deposit,05:26,Hamburg,desktop,33,0,1,0,0,1,0
T34490,C2996,91395.47,deposit,20:13,Frankfurt,mobile,30,1,0,0,0,0,1
T34491,C4536,103283.5,transfer,09:38,Cologne,mobile,67,0,0,0,0,0,0
T34492,C8412,47151.97,deposit,19:53,Berlin,ATM,39,1,0,0,1,0,1
T34493,C5171,179983.02,withdrawal,05:27,Outside EU,mobile,31,1,1,0,0,1,1
T34494,C9921,74451.73,withdrawal,09:47,Frankfurt,mobile,50,0,0,0,1,0,0
T34495,C2958,98157.1,payment,16:30,Outside EU,desktop,82,0,0,0,1,0,0
T34496,C5471,4144.26,withdrawal,01:56,Outside EU,desktop,40,1,1,0,1,1,1
T34497,C8065,33645.22,withdrawal,15:13,Munich,ATM,70,1,0,0,1,0,1
T34498,C3751,130934.11,transfer,16:43,Hamburg,desktop,91,0,0,0,1,0,0
T34499,C3330,104693.04,transfer,18:13,Munich,ATM,88,0,1,0,0,0,0
T34500,C2257,118175.88,transfer,00:55,Hamburg,ATM,97,0,1,1,0,1,0
T34501,C6171,184030.64,withdrawal,14:05,Berlin,desktop,52,1,1,0,1,0,1
T34502,C8160,87232.09,payment,21:39,Outside EU,mobile,63,1,1,1,1,0,0
T34503,C6591,127505.52,deposit,15:45,Berlin,desktop,46,0,0,0,0,0,0
T34504,C7390,158596.86,payment,00:53,Hamburg,ATM,8,0,1,0,0,1,0
T34505,C5553,159058.64,withdrawal,16:50,Berlin,mobile,2,1,0,0,0,0,1
T34506,C7553,104101.37,payment,12:09,Cologne,mobile,27,0,1,0,1,0,0
T34507,C7002,69981.04,payment,18:21,Cologne,mobile,27,0,0,1,0,0,0
T34508,C3509,19545.8,payment,03:50,Frankfurt,mobile,34,1,1,0,1,1,1
T34509,C3967,12168.74,transfer,17:19,Munich,desktop,95,1,0,1,1,0,0
T34510,C6289,119202.68,withdrawal,08:51,Outside EU,mobile,44,1,1,1,0,0,0
T34511,C2746,141120.21,withdrawal,20:36,Cologne,desktop,89,1,1,1,1,0,0
T34512,C8013,47706.15,transfer,13:35,Frankfurt,mobile,91,1,0,1,0,0,0
T34513,C1919,49873.34,deposit,23:09,Munich,mobile,43,0,0,0,0,1,0
T34514,C8475,156531.99,payment,12:38,Cologne,mobile,93,0,0,1,0,0,0
T34515,C2718,163611.06,deposit,21:17,Munich,mobile,65,1,1,1,1,0,0
T34516,C9992,18438.2,payment,11:38,Outside EU,desktop,50,1,0,0,1,0,1
T34517,C5733,175534.4,deposit,01:35,Berlin,ATM,88,0,1,1,1,1,0
T34518,C7595,119806.17,payment,07:50,Berlin,ATM,10,0,0,1,1,0,0
T34519,C7684,119673.51,payment,19:46,Outside EU,desktop,43,0,0,1,1,0,0
T34520,C8260,40152.31,withdrawal,05:04,Berlin,ATM,94,1,1,1,1,1,0
T34521,C5103,111785.6,deposit,23:29,Outside EU,mobile,36,1,0,1,1,1,1
T34522,C3721,155155.57,withdrawal,10:23,Cologne,mobile,4,0,0,1,1,0,0
T34523,C1412,166843.83,transfer,23:56,Cologne,ATM,45,1,1,1,0,1,0
T34524,C7596,43171.83,withdrawal,19:56,Cologne,mobile,26,0,1,1,1,0,0
T34525,C9812,123595.13,payment,04:46,Cologne,desktop,88,1,0,1,0,1,0
T34526,C1999,137561.81,transfer,21:46,Frankfurt,ATM,64,1,1,1,1,0,0
T34527,C8426,178153.26,deposit,18:20,Berlin,mobile,28,1,0,0,1,0,1
T34528,C6605,46823.35,withdrawal,02:13,Cologne,desktop,59,0,1,1,0,1,0
T34529,C1708,182857.45,withdrawal,05:22,Cologne,mobile,27,1,0,1,0,1,0
T34530,C6340,80733.99,transfer,10:50,Outside EU,mobile,32,0,1,0,1,0,0
T34531,C2043,58212.81,deposit,09:21,Cologne,ATM,70,1,0,1,1,0,0
T34532,C1150,114677.84,transfer,22:26,Hamburg,mobile,31,1,1,0,0,0,1
T34533,C6991,116948.28,withdrawal,21:04,Munich,mobile,42,1,1,1,0,0,0
T34534,C2961,13348.64,transfer,14:59,Cologne,ATM,94,0,0,1,1,0,0
T34535,C4651,186320.57,deposit,09:44,Frankfurt,ATM,36,1,0,1,1,0,0
T34536,C6071,63343.55,payment,16:28,Frankfurt,desktop,54,0,1,0,1,0,0
T34537,C9306,99657.95,payment,13:35,Munich,desktop,63,0,0,0,0,0,0
T34538,C8124,114001.09,deposit,17:50,Berlin,mobile,39,1,1,1,0,0,0
T34539,C1022,106867.58,transfer,02:54,Frankfurt,ATM,88,0,0,0,0,1,0
